Date,ADVANC.BK,AOT.BK,BBL.BK,BDMS.BK,BH.BK,CPALL.BK,CPF.BK,CPN.BK,DELTA.BK,HMPRO.BK,INTUCH.BK,IVL.BK,KBANK.BK,KTB.BK,MINT.BK,PTT.BK,PTTEP.BK,SCC.BK,TRUE.BK,TTB.BK
2017-03-30,132.08474731445312,37.328765869140625,136.63522338867188,18.21793556213379,157.31265258789062,52.109867095947266,23.005006790161133,50.73506546020508,7.82919454574585,7.7834978103637695,38.290199279785156,28.126415252685547,150.17929077148438,14.613821029663086,33.93060302734375,27.95480728149414,63.87860107421875,411.488525390625,6.156509876251221,1.593685269355774
2017-03-31,130.98095703125,36.62885284423828,136.63522338867188,18.132410049438477,158.61276245117188,51.88998794555664,22.59783363342285,50.512535095214844,7.740728378295898,7.824036121368408,38.11925506591797,28.126415252685547,148.6067657470703,14.685811996459961,33.93060302734375,27.38863754272461,63.87860107421875,409.9701232910156,6.202113628387451,1.6068557500839233
2017-04-03,129.50927734375,36.62885284423828,136.2588348388672,17.790285110473633,156.01255798339844,53.209228515625,23.005006790161133,50.512535095214844,7.453215599060059,7.824036121368408,37.77738571166992,28.325889587402344,149.7861785888672,14.757800102233887,33.93060302734375,27.742494583129883,65.2523193359375,411.488525390625,6.247717380523682,1.5805140733718872
2017-04-04,128.03758239746094,37.095462799072266,137.01161193847656,18.046875,158.61276245117188,53.86884689331055,23.005006790161133,50.73506546020508,7.541681289672852,7.905113697052002,37.60645294189453,28.325889587402344,151.3587188720703,14.829790115356445,34.161415100097656,27.742494583129883,66.62606811523438,411.8756408691406,6.110905170440674,1.6068557500839233
2017-04-05,129.01080322265625,36.862152099609375,136.63522338867188,18.046875,156.44590759277344,53.42910385131836,22.80141830444336,51.40263366699219,7.58591365814209,7.905113697052002,37.60645294189453,28.126415252685547,152.14500427246094,14.90178108215332,34.62306213378906,27.60094451904297,66.454345703125,416.5208740234375,6.202113628387451,1.6068557500839233
2017-04-07,131.6513671875,37.095462799072266,137.76443481445312,17.875818252563477,155.5791778564453,54.08871841430664,22.80141830444336,51.18010330200195,7.608030796051025,7.824036121368408,38.03611373901367,28.126415252685547,154.9476776123047,15.117746353149414,34.62306213378906,27.742494583129883,66.62606811523438,425.8113098144531,6.019698143005371,1.5805140733718872
2017-04-10,130.8969268798828,36.62885284423828,137.38804626464844,17.790285110473633,156.87925720214844,54.308597564697266,22.80141830444336,51.18010330200195,7.6301469802856445,7.7834978103637695,38.03611373901367,28.126415252685547,154.9476776123047,14.973769187927246,34.71625900268555,27.95480728149414,67.65636444091797,425.8113098144531,6.019698143005371,1.6068557500839233
2017-04-11,131.274169921875,36.62885284423828,141.15206909179688,17.362632751464844,156.01255798339844,53.64896774291992,22.59783363342285,51.18010330200195,7.6301469802856445,7.742956638336182,38.03611373901367,27.92693519592285,156.5491943359375,14.973769187927246,34.48326110839844,27.884035110473633,67.65636444091797,421.166015625,6.019698143005371,1.593685269355774
2017-04-12,132.78306579589844,37.095462799072266,140.3992919921875,17.5336971282959,156.87925720214844,54.308597564697266,22.59783363342285,51.84767532348633,7.696495532989502,7.866514682769775,38.38829803466797,28.525365829467773,156.1488037109375,15.117746353149414,34.48326110839844,28.096349716186523,68.17150115966797,422.7144470214844,6.06530237197876,1.6331977844238281
2017-04-17,132.0286407470703,37.095462799072266,140.3992919921875,17.362632751464844,154.2790985107422,53.209228515625,22.39425277709961,51.18010330200195,7.718610763549805,7.742956638336182,37.86001968383789,28.325889587402344,154.9476776123047,15.045759201049805,34.01727294921875,27.813264846801758,66.28263092041016,418.06927490234375,5.974095344543457,1.6466950178146362
